model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
REF (compound only),0.42372937565755675,0.5140695906223073,0.250746255975544,0.18948709791696058,0.5899861467547285,0.8164672846225345,0.3653257911341221,0.19309420047916578,0.21859595606669646,0.5996972034398598,0.5359343859272171,0.9752369941813339,0.9479336044877527,0.7848685175620269,0.8071993060013368,REF (compound only),2,DHY210,0.4141933228394947,207.3
variant lam=4,0.4237094831777719,0.5131395020420113,0.25182701787198936,0.1894394141542465,0.5898095557187977,0.8165555254357978,0.3654254559046556,0.19195390865229223,0.219432325929809,0.5996350050985442,0.5360253337634744,0.9752431060405411,0.9479801263936839,0.785029535922027,0.8071804925834892,variant lam=4,2,DHY210,0.4137960609192277,208.8
variant lam=4,0.4823493521057952,0.4695872888733955,0.3197790049361694,0.21863153113509898,0.6297391475687303,0.8812020665099181,0.38928614451515314,0.32123123812642346,0.26847719378767726,0.6301120548351314,0.5566902161738002,0.985244729505866,0.9692647626272373,0.8619264211863037,0.8264649182160412,variant lam=4,1,CGD,0.4652456736357522,209.1
variant lam=4,0.42551593291403217,0.5042675845281659,0.2502278459480205,0.17606290594847565,0.5985529112300082,0.8296027680232626,0.36010242964048494,0.18564700292878944,0.22633774388562494,0.5996989787718076,0.5440584931838957,0.9790231568603396,0.956216440755411,0.8031670603519632,0.8171703770905843,variant lam=4,0,CEK,0.41586612172633275,218.2
variant lam=8,0.42370278230061376,0.5138287492794598,0.25068668200770183,0.18919898327669793,0.5895382550717811,0.8163660004280909,0.3651432681530146,0.19336400545268487,0.21865181461717267,0.5994514466240368,0.5359091300073344,0.9752168231380973,0.9478762999610947,0.7847395174790939,0.8071786344279682,variant lam=8,2,DHY210,0.4139023327361904,173.7
variant lam=8,0.45017304298474686,0.48320854712870936,0.28397470694242133,0.17627421351491915,0.6056475877398798,0.8609846980444209,0.3744006640944934,0.2860217530232567,0.19516315995308453,0.6101593949476167,0.5424603052441882,0.9810648743585106,0.9602567560773314,0.8452155778129546,0.8113568808845162,variant lam=8,3,BAH,0.4402039800051772,175.8
variant lam=8,0.45332466477295413,0.4440493821122977,0.24997662510240715,0.19312031654609133,0.6021432911867199,0.843317130544986,0.34435793859612573,0.3270916938548084,0.222425880270784,0.6214961762585398,0.5303724312790603,0.9806409111871408,0.9595352507906437,0.8188358611018896,0.8078140492446889,variant lam=8,4,CEK,0.44849520503983953,173.3
variant lam=8,0.45443261844393085,0.5005708241625281,0.29389087726260243,0.22850046367033913,0.6179856152266048,0.8719269060011456,0.3897560668344943,0.21717773475731253,0.25098159211374926,0.615502846502116,0.5485214102130828,0.9836168979088034,0.9659075732411055,0.8528215255408635,0.8198212199517165,variant lam=8,5,CGD,0.44394507340357164,193.1
variant lam=16,0.42643704843877767,0.5057217640709273,0.2501065814122123,0.1765817990919096,0.5987597182985539,0.8295173155245842,0.3606713082328592,0.18986659420281582,0.2257764979265622,0.6001772778293273,0.5443882413367531,0.9790436649437433,0.9562126041623691,0.8030169304621624,0.8176821169231686,variant lam=16,0,CEK,0.4162987108209406,193.3
variant lam=16,0.45449074299770065,0.44512098131346267,0.24994573322405814,0.19307540208137186,0.6028990662073566,0.843802223866717,0.3448252146992289,0.33071635949637146,0.22331065647014553,0.621786721553323,0.5307983840182875,0.9806742144348187,0.9596638212459634,0.8193804749518112,0.8084783651189351,variant lam=16,4,CEK,0.4488516083507553,187.9
variant lam=16,0.48454432429993927,0.47318024574840056,0.3190649919268134,0.21763626424357468,0.6296920953467969,0.8813072996913804,0.3904341805168369,0.3311632446105809,0.26786875571363633,0.6300977688334279,0.557162845685354,0.9852446372748705,0.9692761866041125,0.8621550627558109,0.8271157220127122,variant lam=16,1,CGD,0.4656665067055101,197.5
variant lam=16,0.42378614535960024,0.5139462105660298,0.2513890336152799,0.18885546826278402,0.5889528434749107,0.8162815571100352,0.365408379166597,0.19313534409594302,0.21922012408614366,0.5991156483176838,0.5359016135551631,0.9752229480130361,0.9478472953864457,0.7847682265711337,0.8072083406894263,variant lam=16,2,DHY210,0.4140081193486005,199.7
variant lam=16,0.45009751212679455,0.48302826856751846,0.28366189776987366,0.17617197667617507,0.6059586121812213,0.8610177399989942,0.3742140843697002,0.2859279536787497,0.19505897212954443,0.6103231008650889,0.5422149557280577,0.9810728232686214,0.960262774677123,0.8451732284517689,0.8108098836976889,variant lam=16,3,BAH,0.44032910501191913,205.7
variant lam=16,0.45444624936736105,0.5006932269028808,0.2934402450436596,0.22870352879389375,0.6188782823495075,0.8718694604523469,0.3897106877751577,0.2175075046720891,0.2506834700302867,0.6157967629669127,0.5485362819187155,0.98359841033697,0.9658768013264333,0.8527341194556975,0.8201376591499797,variant lam=16,5,CGD,0.4439564274418386,205.4
variant lam=32,0.45085091527570176,0.48403202192451844,0.28370802326704864,0.17615801561810676,0.6058178221631186,0.8609794633792791,0.37465673183513365,0.28932327224271615,0.19471489958018032,0.6104295179490938,0.5428050696314773,0.9810647745244038,0.9602560226264563,0.8450813913462325,0.8123332975606977,variant lam=32,3,BAH,0.44043268244756556,199.8
variant lam=32,0.4261912603739859,0.5053639082273128,0.24994562182767852,0.17642357199621422,0.5998819722306771,0.8298055928613237,0.3605251059988469,0.18840165490632482,0.22581969111781672,0.6003805610109875,0.544330799921647,0.9790429867333085,0.9562782756492177,0.8034190062718717,0.8176735345714843,variant lam=32,0,CEK,0.41646508479386624,213.9
variant lam=32,0.42404706149272997,0.5142122965153575,0.2509514762854049,0.18935317599822882,0.5904776568511432,0.8164800811133208,0.36548518628515786,0.1942951753794879,0.21872263728574984,0.5997490753061643,0.5360255727022484,0.975225722813595,0.947938319673892,0.7849440462011281,0.8074200789399715,variant lam=32,2,DHY210,0.41409581731137574,218.1
variant lam=32,0.4839874060888658,0.4723512830055478,0.31940751396138195,0.21839259191050409,0.6302850468900993,0.8812457535827527,0.3903435817305468,0.3281456330914459,0.26815565237838546,0.6302965523328536,0.5572489522485395,0.9852430063372349,0.969259370916399,0.8620695919853081,0.8272303171775174,variant lam=32,1,CGD,0.46586615801422615,219.1
variant lam=32,0.4534302669938489,0.44419947856785164,0.25011655059878235,0.1924528596594992,0.6025783922738369,0.8434913915054392,0.34441424472588916,0.327442982641399,0.22238368767862163,0.6212137120575812,0.5308344448305297,0.9806527348987955,0.9595735195391594,0.8192692586235816,0.8084087211073414,variant lam=32,4,CEK,0.4491480319100928,171.2
variant lam=32,0.4548814923034935,0.5009688780504739,0.2939883295815665,0.22909831921156887,0.6188717476933558,0.8720564797496808,0.39009241815691453,0.21863066248667418,0.25093542713250255,0.6158886815392826,0.5489001147313016,0.9836355125963365,0.9659515648156336,0.8529098983041377,0.8205990679007555,variant lam=32,5,CGD,0.44394899318643277,183.6
instrument level,0.4387614661554683,0.5060174600822857,0.26951983553960585,0.19259544671849207,0.5989431479348947,0.8505988925817767,0.3711973163506078,0.19005544696533,0.24532322290924313,0.6102045280393585,0.5549234354522102,0.982858670163899,0.9638113859186064,0.8282985743066779,0.8239420145622222,instrument level,0,CEK,0.42924437446594876,207.0
instrument level,0.4310360342644153,0.5149183406797384,0.26452349145880377,0.20137342191720017,0.5901824595138195,0.821551567227734,0.3730822173498006,0.1952291415209585,0.2333640275302334,0.6054392785693034,0.5438520962849919,0.9775039614499071,0.9514512282966333,0.7904522276163144,0.8137574161935144,instrument level,2,DHY210,0.420619266689375,187.4
instrument level,0.46540827254085176,0.4460785627296975,0.2673244413867503,0.20556661526955802,0.6042337099006015,0.8613101359774844,0.353827513810011,0.3337292991405769,0.23950113724102,0.6301302992588996,0.5406049938128569,0.9839016702107894,0.9661183112224829,0.8409736231515218,0.8151137789964791,instrument level,4,CEK,0.4608911115850177,182.4
instrument level,0.45149712092722816,0.48427405139971047,0.28394597469448724,0.17587752401285475,0.6067510730904411,0.8632498210221213,0.3748628069226372,0.28891545600095103,0.19522450992802554,0.6114404543023046,0.5431883275223749,0.9812761232160874,0.9608880651082998,0.8483577186274832,0.8143056100190664,instrument level,3,BAH,0.4416101936948664,183.6
instrument level,0.455261517890465,0.5006408703467399,0.29472104589404735,0.2291342655406931,0.6200528546656368,0.8739697454342216,0.39033037094692696,0.21655223608425414,0.25181657975036154,0.6167608619329921,0.550702534133331,0.9838705051843953,0.9665359242807727,0.8556810696271343,0.8230563898288493,instrument level,5,CGD,0.44495370345620566,185.7
instrument level,0.4864927836717994,0.4750958237495159,0.3203029755311599,0.21816112390676498,0.6304155321415642,0.8833758016456836,0.39183409219506543,0.3351222153176047,0.2691209037015812,0.6304664812921328,0.5592765672169154,0.9855113353915962,0.9699119904759006,0.8650496467377934,0.8292834306914831,instrument level,1,CGD,0.4674280009572563,202.8
variant lam=8 + instr,0.45168774219130814,0.4845275720511597,0.28429980732806637,0.176580394876884,0.6062066644933237,0.8631984789020108,0.3751695936238328,0.28912712437758653,0.19554911160086613,0.6114467873496862,0.5435144414857702,0.9812752116467927,0.9608953660248881,0.8482332104598106,0.814987149215351,variant lam=8 + instr,3,BAH,0.4413606608126867,170.7
variant lam=8 + instr,0.4378822172595226,0.504859995001196,0.26977523855343083,0.1928914357833478,0.5991635976271896,0.8504286686134246,0.37092674489610733,0.18578999609424102,0.24563487788632118,0.6102957391452306,0.5550049720435054,0.982840561082857,0.9637665620361267,0.8280857713839876,0.8236286252241004,variant lam=8 + instr,0,CEK,0.4286707056480427,196.4
variant lam=8 + instr,0.48412958787406574,0.4712848636962796,0.32036936773967045,0.21878939435365088,0.6303405450028856,0.8830962080790284,0.3902951926987661,0.3257950672298218,0.2690940241728836,0.6304048854781958,0.5583648251041561,0.9854931692396273,0.9698688378575163,0.8646680984304206,0.8287223472398608,variant lam=8 + instr,1,CGD,0.4667823099078002,190.9
variant lam=8 + instr,0.43006787325911155,0.5134703438228344,0.2644763462160996,0.20011669253868858,0.5899449715754347,0.8213555016939951,0.37234616651709873,0.1920595334139227,0.23320731147417584,0.6049113999610897,0.5433144463461833,0.9774562133379688,0.9513500745206481,0.7902958013211577,0.8134412582325292,variant lam=8 + instr,2,DHY210,0.4203497382823532,202.9
variant lam=8 + instr,0.4635572151777587,0.44329611422986204,0.2677251502993247,0.2064897309275036,0.6030084093498823,0.8612415579207873,0.3528956828435238,0.32463965522293997,0.2409225350865836,0.6298323383826963,0.5397862196509192,0.9839017630158489,0.9661183717676372,0.8408157613240407,0.8141534764003732,variant lam=8 + instr,4,CEK,0.45980577109623716,199.5
variant lam=8 + instr,0.4561742550942033,0.5021096435278575,0.294922866395351,0.22914177992571821,0.6191599806442617,0.873906099000126,0.39095090675271854,0.2204436726956792,0.2519193638095516,0.6164988890766319,0.5506562479457807,0.9838687966831293,0.966528511765746,0.8556960148268755,0.8225738302440304,variant lam=8 + instr,5,CGD,0.4451337422264952,215.9
